slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score,plus_minus
bridgmi01,Mikal Bridges,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2436,8,12,3,6,2,2,0,4,3,2,0,2,2,18.3,5.0
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1936,9,15,0,5,2,2,1,4,2,1,1,0,1,17.7,18.0
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,1379,6,10,2,5,7,9,0,5,1,3,0,2,3,17.6,18.0
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2075,8,8,0,0,2,4,1,4,2,1,3,2,4,17.6,1.0
schrode01,Dennis Schröder,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,2266,10,18,1,3,0,0,0,2,10,0,0,2,1,17.6,23.0
vucevni01,Nikola Vučević,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,2115,9,15,4,5,2,2,1,10,2,1,0,4,4,17.6,10.0
barneha02,Harrison Barnes,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1424,7,10,3,4,2,2,1,5,2,0,0,1,0,17.4,6.0
harremo01,Montrezl Harrell,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,1371,7,10,0,0,4,4,4,1,0,3,0,1,4,17.3,5.0
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,1993,10,18,0,1,2,2,1,5,6,0,0,2,2,17.0,-14.0
westbru01,Russell Westbrook,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,2541,9,26,0,3,4,4,4,9,14,1,1,6,4,16.8,-11.0
bledser01,Eric Bledsoe,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1536,6,13,1,4,5,7,1,3,2,4,0,1,0,16.5,15.0
willizi01,Zion Williamson,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1816,8,11,1,1,6,11,1,0,5,0,0,3,3,16.5,11.0
arizatr01,Trevor Ariza,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,2058,6,14,4,12,2,2,1,5,2,2,2,0,3,16.4,0.0
balllo01,Lonzo Ball,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,2267,7,14,3,9,1,2,0,9,7,2,0,4,0,16.2,7.0
birchkh01,Khem Birch,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1746,7,9,0,2,0,0,1,5,1,2,2,0,2,16.0,7.0
okekech01,Chuma Okeke,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,1884,7,12,3,5,1,1,1,4,2,2,0,2,0,15.7,-13.0
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1880,11,19,2,5,1,2,0,5,4,0,1,3,5,15.7,17.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,2274,8,20,4,12,4,6,0,8,8,0,0,4,2,15.6,-19.0
collijo01,John Collins,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1632,6,8,0,1,2,2,2,6,0,1,1,0,1,15.3,-13.0
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,2180,7,13,1,4,6,7,2,9,2,1,0,4,4,15.2,9.0
anthoco01,Cole Anthony,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,2008,6,11,3,4,0,2,0,4,7,0,1,0,2,14.9,-7.0
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,1357,6,8,0,0,0,0,0,3,4,3,2,2,0,14.9,20.0
drumman01,Andre Drummond,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,1509,6,8,0,0,1,2,2,9,0,1,2,0,3,14.7,6.0
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1837,5,7,0,0,2,2,3,7,0,3,1,2,1,14.6,14.0
josepco01,Cory Joseph,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1327,6,9,1,3,2,2,0,1,4,1,1,1,2,14.1,7.0
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,1901,5,7,1,1,2,2,1,5,1,1,1,0,2,13.9,6.0
reedpa01,Paul Reed,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,623,5,7,0,0,0,0,5,4,1,1,2,1,0,13.9,0.0
ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1572,6,13,3,5,2,2,1,6,5,0,1,2,3,13.8,10.0
youngth01,Thaddeus Young,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,1576,5,6,0,0,0,1,4,5,8,0,0,2,4,13.7,-3.0
mannte01,Terance Mann,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1769,4,6,2,3,7,7,0,4,2,0,0,3,1,13.6,-9.0
gordoaa01,Aaron Gordon,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1325,6,10,2,3,1,3,3,2,2,1,0,0,3,13.5,9.0
okorois01,Isaac Okoro,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1930,8,16,1,8,3,4,2,4,0,0,0,1,0,13.2,-17.0
payneca01,Cameron Payne,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,985,4,6,2,4,1,1,0,3,4,1,1,0,2,13.0,3.0
hieldbu01,Buddy Hield,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1837,5,12,4,7,2,2,0,5,5,1,0,2,2,12.8,10.0
halibty01,Tyrese Haliburton,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,2173,6,16,2,9,0,0,0,5,10,3,0,4,0,12.7,12.0
allenja01,Jarrett Allen,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1872,7,11,0,0,1,1,2,5,2,1,0,2,2,12.6,-15.0
jacksfr01,Frank Jackson,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1522,7,12,3,5,1,1,0,3,1,0,0,1,1,12.6,8.0
aytonde01,Deandre Ayton,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,2085,4,7,0,0,1,1,4,9,2,0,1,0,2,12.5,0.0
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,1787,5,9,4,6,0,0,1,6,1,0,0,0,1,12.5,17.0
finnedo01,Dorian Finney-Smith,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1980,4,9,2,7,0,0,4,3,4,2,1,1,3,12.3,-14.0
gillan01,Anthony Gill,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,835,6,7,1,1,0,1,1,2,0,1,1,0,2,12.3,2.0
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1212,6,11,2,3,3,4,0,4,1,0,1,1,2,12.1,9.0
bullore01,Reggie Bullock,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,1756,6,11,4,8,1,1,0,3,2,1,0,1,5,12.0,-7.0
bertada01,Dāvis Bertāns,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,2065,3,5,3,5,4,4,1,3,0,0,2,1,2,11.9,-9.0
grantje01,Jerami Grant,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1656,6,15,1,3,5,7,0,4,1,0,1,0,0,11.7,0.0
harrito02,Tobias Harris,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,1526,5,10,1,2,0,0,0,4,4,4,0,2,1,11.6,22.0
couside01,DeMarcus Cousins,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1472,6,14,0,3,4,4,4,7,1,0,2,3,3,11.4,0.0
huertke01,Kevin Huerter,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1647,6,10,1,3,2,2,1,0,2,2,0,2,3,11.3,-3.0
hernaju01,Juancho Hernangómez,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1088,4,5,2,3,4,5,0,1,0,1,0,1,2,11.2,-1.0
niangge01,Georges Niang,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1463,4,11,4,9,2,2,3,2,0,1,0,0,1,11.2,12.0
beysa01,Saddiq Bey,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1430,3,7,3,6,2,2,0,8,1,1,1,1,0,11.1,4.0
garlada01,Darius Garland,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,2025,5,13,1,5,2,2,0,2,10,1,0,3,1,11.1,-4.0
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,720,5,5,1,1,0,0,0,1,4,0,0,1,2,10.8,4.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,2020,3,9,1,6,2,2,1,4,10,0,1,2,2,10.7,15.0
randlju01,Julius Randle,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,2283,6,17,3,6,3,4,2,4,4,1,0,3,2,10.7,-9.0
howardw01,Dwight Howard,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,878,3,5,0,1,3,6,4,7,2,1,0,1,3,10.6,13.0
caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,1989,4,9,2,6,0,0,0,5,3,2,0,0,1,10.5,9.0
capelca01,Clint Capela,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1701,6,16,0,0,0,0,5,10,2,0,1,1,1,10.4,-17.0
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,1882,8,15,1,4,1,2,1,7,3,0,2,5,3,10.4,6.0
dragigo01,Goran Dragić,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,2115,3,9,0,3,2,2,0,6,7,3,0,1,3,10.4,-9.0
whiteco01,Coby White,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,2142,5,14,2,8,5,6,0,5,6,0,0,3,3,10.3,12.0
reidna01,Naz Reid,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1067,5,7,2,3,1,3,0,2,0,0,1,0,1,10.2,-4.0
gallida01,Danilo Gallinari,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1425,2,4,0,2,8,9,1,1,1,0,0,1,1,9.9,-5.0
caulewi01,Willie Cauley-Stein,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1607,4,6,0,0,0,3,3,4,0,3,1,1,1,9.8,6.0
satorto01,Tomáš Satoranský,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,1087,1,3,0,1,4,5,2,2,6,1,1,2,0,9.8,-6.0
plumlma01,Mason Plumlee,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1255,5,6,0,0,0,1,1,6,3,0,1,3,0,9.7,9.0
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1928,3,8,3,6,2,2,0,2,4,0,0,0,1,9.6,2.0
frankro01,Robert Franks,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,996,3,5,1,2,3,3,0,0,1,1,0,0,0,9.4,2.0
harriga01,Gary Harris,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,2087,3,12,2,6,9,9,0,1,1,1,0,2,1,9.4,-20.0
quickim01,Immanuel Quickley,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,1289,4,7,2,4,1,1,0,3,4,0,1,2,2,9.3,-4.0
diallha01,Hamidou Diallo,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1289,6,11,1,2,1,2,2,1,1,2,0,2,4,9.1,14.0
curryse01,Seth Curry,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,1434,3,6,3,5,0,0,0,1,1,2,0,0,0,9.0,13.0
dedmode01,Dewayne Dedmon,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,667,3,3,0,0,2,2,1,4,1,0,0,0,2,8.9,8.0
paytoel01,Elfrid Payton,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,887,3,4,0,0,1,2,0,4,3,1,0,0,1,8.9,6.0
clarkjo01,Jordan Clarkson,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1587,5,20,1,10,2,2,2,2,8,2,0,1,2,8.8,0.0
onealro01,Royce O'Neale,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2042,2,6,2,5,0,0,3,7,4,1,0,1,2,8.8,-5.0
gabriwe01,Wenyen Gabriel,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1064,4,7,2,3,0,0,0,1,2,1,1,1,1,8.7,6.0
hardati02,Tim Hardaway Jr.,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1733,8,20,3,12,0,0,0,1,2,0,0,0,3,8.7,-20.0
brownmo01,Moses Brown,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,1639,5,8,0,0,1,2,3,5,1,1,0,3,2,8.5,-13.0
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1638,6,17,3,10,0,0,1,6,0,2,1,1,3,8.5,-15.0
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1895,3,10,1,5,1,2,0,5,6,1,0,0,0,8.5,14.0
campafa01,Facundo Campazzo,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1817,3,8,1,4,0,0,1,1,7,2,0,1,3,8.3,10.0
wadede01,Dean Wade,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1917,3,8,1,5,2,2,2,2,2,0,1,0,1,8.3,-16.0
marjabo01,Boban Marjanović,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,512,4,4,0,0,2,2,1,0,0,0,0,1,1,8.1,4.0
smithis01,Ish Smith,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,1557,3,7,0,0,0,0,0,2,8,0,0,0,1,8.1,3.0
barrerj01,RJ Barrett,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,2728,7,18,3,9,0,0,0,4,2,0,0,1,2,8.0,-5.0
poeltja01,Jakob Poeltl,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1583,3,4,0,0,4,5,1,3,2,0,0,1,5,8.0,-5.0
winslju01,Justise Winslow,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1249,2,6,0,2,2,2,0,4,4,0,2,0,0,8.0,-13.0
gibsota01,Taj Gibson,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,1174,4,4,0,0,0,0,1,2,0,1,0,0,3,7.9,-6.0
eubandr01,Drew Eubanks,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1080,4,7,0,0,2,3,2,2,0,2,0,1,4,7.7,4.0
marshna01,Naji Marshall,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1709,2,7,2,3,1,2,1,5,4,2,0,1,2,7.7,19.0
millspa01,Paul Millsap,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,852,5,11,2,5,0,0,0,4,0,1,0,0,2,7.7,11.0
anderky01,Kyle Anderson,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1142,2,4,0,1,2,2,2,5,1,0,0,0,0,7.6,-7.0
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,1231,4,9,2,5,0,0,0,0,3,1,0,0,2,7.6,13.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1442,3,9,0,4,5,5,0,7,4,0,0,2,3,7.6,2.0
robyis01,Isaiah Roby,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,1272,2,9,0,5,3,4,3,5,4,2,1,1,4,7.6,-15.0
dotsoda01,Damyean Dotson,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,1436,4,9,2,4,1,2,0,5,2,0,0,1,1,7.4,-7.0
bogdabo01,Bogdan Bogdanović,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,2153,7,19,3,10,0,0,0,7,5,1,0,5,2,7.3,-22.0
kaminfr01,Frank Kaminsky,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,795,1,2,0,1,2,2,1,3,0,2,1,0,0,7.3,8.0
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,2264,5,17,1,10,3,3,1,8,4,1,0,3,2,7.2,1.0
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1148,3,7,0,4,3,4,0,3,2,0,0,0,0,7.2,0.0
bambamo01,Mo Bamba,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,1143,2,3,1,1,1,1,1,6,1,0,2,1,3,7.1,10.0
bazleda01,Darius Bazley,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,1845,6,11,0,2,2,3,1,6,2,0,0,4,3,7.0,-33.0
daviste02,Terence Davis,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1152,3,4,2,2,0,0,0,2,1,0,1,1,1,7.0,-5.0
jonesda03,Damian Jones,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1352,3,5,0,0,2,3,4,3,1,0,0,2,2,6.9,-3.0
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1390,6,9,0,0,1,2,1,2,0,1,0,3,3,6.8,-17.0
harklma01,Maurice Harkless,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,2104,1,2,0,1,4,4,0,4,1,2,0,1,3,6.7,14.0
ilyaser01,Ersan İlyasova,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,670,3,5,2,4,0,0,0,2,0,2,0,0,4,6.7,1.0
templga01,Garrett Temple,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,1845,4,7,2,4,0,0,0,1,2,0,0,1,2,6.6,14.0
watanyu01,Yuta Watanabe,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,1192,4,4,1,1,0,0,0,2,0,0,0,1,2,6.6,5.0
netora01,Raul Neto,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,1489,2,4,0,2,2,2,0,4,1,1,0,0,1,6.5,2.0
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,1390,5,11,2,7,0,0,0,2,1,1,0,1,3,6.4,9.0
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,846,2,3,1,2,2,2,1,1,2,0,0,1,2,6.3,-9.0
dienggo01,Gorgui Dieng,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,488,2,3,1,2,1,2,2,2,0,0,0,0,0,6.3,2.0
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1190,4,9,1,3,0,0,0,1,5,0,0,1,2,6.3,-18.0
randlch01,Chasson Randle,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,872,4,6,1,1,0,0,0,0,1,1,0,1,2,6.3,-4.0
bacondw01,Dwayne Bacon,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,2195,6,12,0,2,1,2,0,1,2,0,0,1,3,6.1,0.0
metuch01,Chimezie Metu,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,856,4,6,1,3,0,0,0,3,0,0,0,0,3,6.1,2.0
osmande01,Cedi Osman,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,2287,2,9,2,7,0,0,2,3,4,3,1,2,3,6.1,-19.0
toppiob01,Obi Toppin,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,597,3,5,0,1,0,0,1,2,0,1,0,0,0,6.0,1.0
carteje01,Jevon Carter,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,730,2,3,2,3,0,0,0,1,0,0,1,0,0,5.7,0.0
ferreyo01,Yogi Ferrell,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,504,2,4,2,3,0,0,0,1,2,0,0,0,0,5.7,2.0
stewais01,Isaiah Stewart,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1625,2,6,0,0,0,0,3,8,1,1,4,2,5,5.6,5.0
doziepj01,PJ Dozier,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1588,4,12,0,3,1,1,0,3,3,0,1,0,1,5.5,24.0
coffeam01,Amir Coffey,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1380,4,9,2,5,2,2,1,0,0,0,0,1,4,5.4,-5.0
johnsca02,Cameron Johnson,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,1816,3,11,3,11,2,3,0,2,2,0,0,0,2,5.3,6.0
noelne01,Nerlens Noel,NEW YORK KNICKS,HOME,PHOENIX SUNS,LOSS,1693,2,3,0,0,0,0,1,2,3,1,0,1,2,5.3,-2.0
favorde01,Derrick Favors,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,805,1,1,0,0,0,0,4,4,0,0,1,0,3,5.2,-2.0
hayesja02,Jaxson Hayes,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,1043,3,4,0,0,0,0,1,2,0,0,1,0,3,5.2,3.0
thomabr01,Brodric Thomas,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,962,3,5,3,4,0,0,1,0,0,1,0,2,3,5.2,-1.0
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,1257,3,7,2,4,0,1,2,1,1,0,0,0,3,5.1,1.0
allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1508,3,7,2,6,0,0,1,1,0,0,0,0,1,4.9,-8.0
thybuma01,Matisse Thybulle,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,1088,2,3,2,3,0,0,0,2,1,3,1,4,2,4.9,14.0
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1063,3,9,0,2,1,1,1,0,3,0,0,0,0,4.7,5.0
gaffoda01,Daniel Gafford,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,915,1,3,0,0,4,6,3,1,0,0,2,1,4,4.7,-9.0
inglejo01,Joe Ingles,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2012,3,14,3,13,1,2,1,4,3,0,1,1,0,4.7,-5.0
clarkbr01,Brandon Clarke,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,917,1,5,0,2,0,0,0,5,3,2,3,2,0,4.6,-6.0
rondora01,Rajon Rondo,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1338,2,6,1,3,0,0,2,1,5,1,0,2,3,4.6,-11.0
